payment_id,policy_id,payment_date,amount_paid,payment_method,status
PAY00425,POL0061,2024-02-07,0.0,Bank Transfer,Missed
PAY00426,POL0062,2022-06-10,180.97,Bank Transfer,On-time
PAY00427,POL0062,2022-07-09,180.97,Bank Transfer,On-time
PAY00428,POL0062,2022-08-09,180.97,Bank Transfer,On-time
PAY00429,POL0062,2022-09-09,180.97,Direct Debit,On-time
PAY00430,POL0062,2022-10-06,180.97,Direct Debit,On-time
PAY00431,POL0062,2022-12-06,180.97,Direct Debit,On-time
PAY00432,POL0062,2023-02-17,180.97,Bank Transfer,Late
PAY00433,POL0062,2023-03-08,180.97,iDEAL,On-time
PAY00434,POL0062,2023-05-07,180.97,Bank Transfer,On-time
PAY00435,POL0063,2023-03-07,102.52,iDEAL,On-time
PAY00436,POL0063,2023-04-03,102.52,Bank Transfer,On-time
PAY00437,POL0063,2023-05-04,102.52,Bank Transfer,On-time
PAY00438,POL0063,2023-06-04,102.52,Bank Transfer,On-time
PAY00439,POL0063,2023-10-03,102.52,iDEAL,On-time
PAY00440,POL0063,2023-12-02,102.52,iDEAL,On-time
PAY00441,POL0063,2024-01-14,102.52,Bank Transfer,Late
PAY00442,POL0063,2024-01-28,0.0,iDEAL,Missed
PAY00443,POL0063,2024-02-27,102.52,Direct Debit,On-time
PAY00444,POL0064,2021-06-01,106.75,Direct Debit,On-time
PAY00445,POL0064,2021-06-30,106.75,iDEAL,On-time
PAY00446,POL0064,2021-07-29,106.75,Bank Transfer,On-time
PAY00447,POL0064,2021-09-29,106.75,iDEAL,On-time
PAY00448,POL0064,2022-01-26,106.75,Direct Debit,On-time
PAY00449,POL0064,2022-03-27,106.75,iDEAL,On-time
PAY00450,POL0065,2024-03-03,0.0,iDEAL,Missed
PAY00451,POL0065,2024-04-02,171.26,iDEAL,On-time
PAY00452,POL0065,2024-06-02,171.26,Direct Debit,On-time
PAY00453,POL0065,2024-07-31,0.0,Direct Debit,Missed
PAY00454,POL0065,2024-08-30,171.26,Bank Transfer,On-time
PAY00455,POL0065,2024-09-29,171.26,Bank Transfer,On-time
PAY00456,POL0066,2024-01-07,171.4,Bank Transfer,On-time
PAY00457,POL0066,2024-02-05,171.4,Direct Debit,On-time
PAY00458,POL0066,2024-05-04,171.4,Direct Debit,On-time
PAY00459,POL0066,2024-06-04,171.4,Direct Debit,On-time
PAY00460,POL0066,2024-07-05,171.4,Direct Debit,On-time
PAY00461,POL0066,2024-10-30,171.4,Direct Debit,On-time
PAY00462,POL0066,2025-01-01,171.4,iDEAL,On-time
PAY00463,POL0067,2023-11-17,245.63,Direct Debit,On-time
PAY00464,POL0067,2024-01-13,0.0,Bank Transfer,Missed
PAY00465,POL0067,2024-05-14,245.63,Bank Transfer,On-time
PAY00466,POL0067,2024-07-14,245.63,iDEAL,On-time
PAY00467,POL0067,2024-11-08,0.0,Bank Transfer,Missed
PAY00468,POL0068,2022-10-31,204.09,iDEAL,On-time
PAY00469,POL0068,2022-11-30,204.09,iDEAL,On-time
PAY00470,POL0068,2023-01-13,204.09,Direct Debit,Late
PAY00471,POL0068,2023-02-26,204.09,iDEAL,On-time
PAY00472,POL0068,2023-06-17,204.09,iDEAL,Late
PAY00473,POL0068,2023-06-25,0.0,iDEAL,Missed
PAY00474,POL0069,2021-09-27,160.88,iDEAL,On-time
PAY00475,POL0069,2021-11-25,160.88,Direct Debit,On-time
PAY00476,POL0069,2021-12-27,160.88,Bank Transfer,On-time
PAY00477,POL0069,2022-01-25,160.88,iDEAL,On-time
PAY00478,POL0069,2022-03-24,160.88,iDEAL,On-time
PAY00479,POL0070,2021-09-02,55.09,iDEAL,On-time
PAY00480,POL0070,2021-12-31,55.09,iDEAL,On-time
PAY00481,POL0070,2022-05-31,55.09,iDEAL,On-time
PAY00482,POL0070,2022-07-30,55.09,iDEAL,On-time
PAY00483,POL0070,2022-08-29,55.09,Bank Transfer,On-time
PAY00484,POL0071,2022-02-09,237.44,Bank Transfer,On-time
PAY00485,POL0071,2022-04-08,237.44,Direct Debit,On-time
PAY00486,POL0071,2022-06-03,237.44,Bank Transfer,Late
PAY00487,POL0071,2022-06-06,0.0,iDEAL,Missed
PAY00488,POL0071,2022-09-22,237.44,Direct Debit,Late
PAY00489,POL0071,2022-12-05,237.44,Bank Transfer,On-time
PAY00490,POL0072,2022-12-18,126.24,Direct Debit,On-time
PAY00491,POL0072,2023-05-18,126.24,Direct Debit,On-time
PAY00492,POL0072,2023-09-16,126.24,iDEAL,On-time
PAY00493,POL0072,2023-10-17,126.24,Bank Transfer,On-time
PAY00494,POL0072,2023-11-14,126.24,iDEAL,On-time
PAY00495,POL0073,2024-01-12,141.22,Bank Transfer,On-time
PAY00496,POL0073,2024-02-13,141.22,Bank Transfer,On-time
PAY00497,POL0073,2024-04-14,141.22,iDEAL,On-time
PAY00498,POL0073,2024-07-13,141.22,iDEAL,On-time
PAY00499,POL0073,2024-08-30,141.22,iDEAL,Late
PAY00500,POL0073,2024-10-11,141.22,Direct Debit,On-time
PAY00501,POL0074,2022-12-04,138.37,iDEAL,On-time
PAY00502,POL0074,2023-05-16,138.37,iDEAL,Late
PAY00503,POL0075,2021-07-23,82.09,Bank Transfer,Late
PAY00504,POL0075,2021-07-30,82.09,Direct Debit,On-time
PAY00505,POL0075,2021-09-30,82.09,Bank Transfer,On-time
PAY00506,POL0075,2021-10-31,82.09,iDEAL,On-time
PAY00507,POL0075,2021-11-29,82.09,Direct Debit,On-time
PAY00508,POL0075,2022-01-27,82.09,Direct Debit,On-time
PAY00509,POL0075,2022-02-28,82.09,iDEAL,On-time
PAY00510,POL0076,2022-01-03,134.32,Bank Transfer,On-time
PAY00511,POL0076,2022-03-05,134.32,Bank Transfer,On-time
PAY00512,POL0076,2022-04-03,134.32,Direct Debit,On-time
PAY00513,POL0076,2022-05-03,134.32,iDEAL,On-time
PAY00514,POL0076,2022-10-29,134.32,Direct Debit,On-time
PAY00515,POL0076,2022-11-28,134.32,Bank Transfer,On-time
PAY00516,POL0077,2022-05-05,141.63,Bank Transfer,On-time
PAY00517,POL0077,2022-06-05,141.63,Bank Transfer,On-time
PAY00518,POL0078,2021-09-03,275.49,Direct Debit,On-time
PAY00519,POL0078,2021-10-05,275.49,Bank Transfer,On-time
PAY00520,POL0078,2021-12-28,275.49,Bank Transfer,Late
PAY00521,POL0078,2022-01-01,275.49,iDEAL,On-time
PAY00522,POL0078,2022-05-01,275.49,iDEAL,On-time
PAY00523,POL0078,2022-05-30,275.49,iDEAL,On-time
PAY00524,POL0078,2022-07-02,275.49,iDEAL,On-time
PAY00525,POL0078,2022-07-29,0.0,Direct Debit,Missed
PAY00526,POL0078,2022-08-30,275.49,iDEAL,On-time
PAY00527,POL0079,2023-07-02,159.07,Bank Transfer,On-time
PAY00528,POL0079,2023-07-31,159.07,Direct Debit,On-time
PAY00529,POL0079,2024-02-26,159.07,Bank Transfer,On-time
PAY00530,POL0079,2024-03-29,159.07,Direct Debit,On-time
PAY00531,POL0080,2021-07-26,51.99,iDEAL,On-time
PAY00532,POL0080,2021-09-25,51.99,Bank Transfer,On-time
PAY00533,POL0080,2021-11-26,51.99,Bank Transfer,On-time
PAY00534,POL0080,2021-12-23,51.99,iDEAL,On-time
PAY00535,POL0080,2022-02-08,51.99,Direct Debit,Late
PAY00536,POL0080,2022-02-23,51.99,Direct Debit,On-time
PAY00537,POL0080,2022-05-25,51.99,Bank Transfer,On-time
PAY00538,POL0080,2022-06-21,51.99,Direct Debit,On-time
PAY00539,POL0081,2023-08-11,146.9,Direct Debit,On-time
PAY00540,POL0081,2023-09-11,146.9,Direct Debit,On-time
PAY00541,POL0081,2023-10-08,0.0,Bank Transfer,Missed
PAY00542,POL0081,2024-02-06,146.9,Bank Transfer,On-time
PAY00543,POL0081,2024-03-06,146.9,Bank Transfer,On-time
PAY00544,POL0081,2024-05-05,146.9,iDEAL,On-time
PAY00545,POL0081,2024-06-04,146.9,Bank Transfer,On-time
PAY00546,POL0081,2024-08-05,146.9,Bank Transfer,On-time
PAY00547,POL0082,2021-12-06,85.1,Direct Debit,On-time
PAY00548,POL0082,2022-01-04,85.1,Bank Transfer,On-time
PAY00549,POL0082,2022-03-08,85.1,Bank Transfer,On-time
PAY00550,POL0082,2022-06-06,85.1,Direct Debit,On-time
PAY00551,POL0082,2022-07-26,85.1,iDEAL,Late
PAY00552,POL0082,2022-09-02,85.1,Bank Transfer,On-time
PAY00553,POL0082,2022-10-03,85.1,Direct Debit,On-time
PAY00554,POL0082,2022-11-19,85.1,Direct Debit,Late
PAY00555,POL0083,2023-02-19,191.74,Bank Transfer,On-time
PAY00556,POL0083,2023-09-17,191.74,iDEAL,On-time
PAY00557,POL0084,2023-05-12,46.59,Direct Debit,On-time
PAY00558,POL0084,2023-07-11,46.59,iDEAL,On-time
PAY00559,POL0084,2023-08-08,46.59,Direct Debit,On-time
PAY00560,POL0084,2023-09-08,46.59,Direct Debit,On-time
PAY00561,POL0084,2023-10-10,46.59,iDEAL,On-time
PAY00562,POL0084,2023-12-06,46.59,Bank Transfer,On-time
PAY00563,POL0084,2024-01-06,46.59,iDEAL,On-time
PAY00564,POL0084,2024-04-04,46.59,Bank Transfer,On-time
PAY00565,POL0085,2022-04-20,168.36,Bank Transfer,On-time
PAY00566,POL0085,2022-08-14,168.36,Bank Transfer,Late
PAY00567,POL0085,2022-10-18,168.36,iDEAL,On-time
PAY00568,POL0085,2022-12-18,168.36,Direct Debit,On-time
PAY00569,POL0085,2023-03-16,168.36,Bank Transfer,On-time
PAY00570,POL0086,2024-04-07,96.25,iDEAL,On-time
PAY00571,POL0086,2024-08-05,96.25,Bank Transfer,On-time
PAY00572,POL0086,2024-10-02,96.25,Bank Transfer,On-time
PAY00573,POL0086,2025-01-30,96.25,Bank Transfer,On-time
PAY00574,POL0086,2025-03-02,96.25,Bank Transfer,On-time
PAY00575,POL0087,2024-04-30,176.53,Bank Transfer,On-time
PAY00576,POL0087,2024-06-28,176.53,iDEAL,On-time
PAY00577,POL0087,2024-07-28,176.53,Direct Debit,On-time
PAY00578,POL0087,2024-08-28,176.53,iDEAL,On-time
PAY00579,POL0087,2024-10-24,176.53,Bank Transfer,On-time
PAY00580,POL0087,2025-02-01,176.53,Direct Debit,Late
PAY00581,POL0087,2025-03-11,176.53,iDEAL,Late
PAY00582,POL0088,2022-09-20,74.65,Bank Transfer,On-time
PAY00583,POL0088,2022-11-22,74.65,Bank Transfer,On-time
PAY00584,POL0088,2023-02-18,74.65,Direct Debit,On-time
PAY00585,POL0088,2023-03-20,74.65,iDEAL,On-time
PAY00586,POL0088,2023-04-18,74.65,iDEAL,On-time
PAY00587,POL0088,2023-05-19,74.65,iDEAL,On-time
PAY00588,POL0088,2023-07-17,74.65,Bank Transfer,On-time
PAY00589,POL0089,2022-11-06,108.4,Bank Transfer,Late
PAY00590,POL0089,2023-04-14,108.4,iDEAL,On-time
PAY00591,POL0089,2023-07-21,108.4,Bank Transfer,Late
PAY00592,POL0089,2023-09-30,108.4,Bank Transfer,Late
PAY00593,POL0089,2023-10-09,108.4,Direct Debit,On-time
PAY00594,POL0090,2021-11-15,156.43,Direct Debit,On-time
PAY00595,POL0090,2021-12-17,156.43,Direct Debit,On-time
PAY00596,POL0090,2022-02-15,156.43,iDEAL,On-time
PAY00597,POL0090,2022-05-14,156.43,Bank Transfer,On-time
PAY00598,POL0090,2022-06-13,0.0,Bank Transfer,Missed
PAY00599,POL0090,2022-08-13,156.43,Bank Transfer,On-time
PAY00600,POL0090,2022-09-11,156.43,iDEAL,On-time
PAY00601,POL0090,2022-10-12,156.43,Direct Debit,On-time
PAY00602,POL0090,2022-11-13,156.43,Bank Transfer,On-time
PAY00603,POL0091,2022-04-06,165.84,iDEAL,Late
PAY00604,POL0091,2022-05-04,165.84,Direct Debit,On-time
PAY00605,POL0091,2022-05-31,165.84,Direct Debit,On-time
PAY00606,POL0091,2022-07-03,165.84,Bank Transfer,On-time
PAY00607,POL0091,2022-08-02,165.84,Direct Debit,On-time
PAY00608,POL0091,2022-09-30,165.84,Bank Transfer,On-time
PAY00609,POL0091,2022-11-27,165.84,Direct Debit,On-time
PAY00610,POL0091,2023-01-26,165.84,iDEAL,On-time
PAY00611,POL0092,2024-05-21,60.08,Bank Transfer,On-time
PAY00612,POL0092,2024-06-19,60.08,Bank Transfer,On-time
PAY00613,POL0092,2024-07-20,60.08,Bank Transfer,On-time
PAY00614,POL0092,2024-08-21,60.08,Bank Transfer,On-time
PAY00615,POL0092,2024-09-17,60.08,iDEAL,On-time
PAY00616,POL0092,2025-01-17,60.08,Direct Debit,On-time
PAY00617,POL0092,2025-02-16,60.08,Bank Transfer,On-time
PAY00618,POL0092,2025-03-16,60.08,iDEAL,On-time
PAY00619,POL0093,2022-05-27,147.36,Direct Debit,On-time
PAY00620,POL0093,2022-09-22,147.36,iDEAL,On-time
PAY00621,POL0093,2022-10-22,147.36,iDEAL,On-time
PAY00622,POL0093,2022-11-20,0.0,Direct Debit,Missed
PAY00623,POL0093,2022-12-23,147.36,iDEAL,On-time
PAY00624,POL0093,2023-02-21,147.36,Bank Transfer,On-time
PAY00625,POL0093,2023-03-27,147.36,iDEAL,Late
PAY00626,POL0093,2023-04-22,147.36,Bank Transfer,On-time
PAY00627,POL0093,2023-05-22,147.36,Bank Transfer,On-time
PAY00628,POL0094,2021-04-07,134.01,Direct Debit,On-time
PAY00629,POL0094,2021-06-05,134.01,iDEAL,On-time
PAY00630,POL0094,2021-08-03,134.01,iDEAL,On-time
PAY00631,POL0094,2021-10-01,134.01,iDEAL,On-time
PAY00632,POL0094,2021-11-02,134.01,Direct Debit,On-time
PAY00633,POL0094,2022-03-13,134.01,Direct Debit,Late
PAY00634,POL0095,2023-08-05,0.0,iDEAL,Missed
PAY00635,POL0095,2023-09-04,0.0,Direct Debit,Missed
PAY00636,POL0095,2023-10-07,214.95,iDEAL,On-time
PAY00637,POL0095,2023-11-05,214.95,Bank Transfer,On-time
PAY00638,POL0095,2024-02-20,214.95,Bank Transfer,Late
PAY00639,POL0095,2024-04-03,214.95,Bank Transfer,On-time
PAY00640,POL0095,2024-05-31,214.95,Bank Transfer,On-time
PAY00641,POL0095,2024-07-22,214.95,Bank Transfer,Late
PAY00642,POL0095,2024-07-30,0.0,Bank Transfer,Missed
PAY00643,POL0096,2021-09-27,84.06,Bank Transfer,On-time
PAY00644,POL0096,2021-11-03,84.06,iDEAL,Late
PAY00645,POL0096,2021-11-25,84.06,Direct Debit,On-time
PAY00646,POL0096,2021-12-25,84.06,iDEAL,On-time
PAY00647,POL0096,2022-01-24,84.06,Direct Debit,On-time
PAY00648,POL0096,2022-06-24,84.06,Direct Debit,On-time
PAY00649,POL0096,2022-08-24,84.06,iDEAL,On-time
PAY00650,POL0097,2024-04-09,179.64,Direct Debit,On-time
PAY00651,POL0097,2024-11-04,179.64,Direct Debit,On-time
PAY00652,POL0097,2025-01-04,179.64,iDEAL,On-time
PAY00653,POL0097,2025-02-01,179.64,Direct Debit,On-time
PAY00654,POL0098,2021-09-21,184.73,iDEAL,On-time
PAY00655,POL0098,2021-12-23,184.73,Bank Transfer,On-time
PAY00656,POL0098,2022-03-20,184.73,Direct Debit,On-time
PAY00657,POL0098,2022-04-22,184.73,Bank Transfer,On-time
PAY00658,POL0098,2022-09-19,184.73,Direct Debit,On-time
PAY00659,POL0099,2022-01-12,153.64,Bank Transfer,On-time
PAY00660,POL0099,2022-03-12,153.64,Direct Debit,On-time
PAY00661,POL0099,2022-10-10,153.64,Bank Transfer,On-time
PAY00662,POL0099,2022-12-08,153.64,iDEAL,On-time
PAY00663,POL0100,2022-04-22,190.83,Bank Transfer,On-time
PAY00664,POL0100,2022-05-20,190.83,Direct Debit,On-time
PAY00665,POL0100,2022-08-10,190.83,Direct Debit,Late
PAY00666,POL0100,2022-08-20,190.83,Bank Transfer,On-time
PAY00667,POL0100,2022-09-17,190.83,Direct Debit,On-time
PAY00668,POL0100,2022-12-18,190.83,Bank Transfer,On-time
PAY00669,POL0101,2024-07-11,0.0,iDEAL,Missed
PAY00670,POL0101,2024-12-09,185.26,Bank Transfer,On-time
PAY00671,POL0101,2025-03-08,185.26,iDEAL,On-time
PAY00672,POL0102,2024-03-03,147.9,Direct Debit,On-time
PAY00673,POL0102,2024-04-03,147.9,iDEAL,On-time
PAY00674,POL0102,2024-07-31,147.9,Direct Debit,On-time
PAY00675,POL0103,2022-03-15,179.72,Direct Debit,On-time
PAY00676,POL0103,2022-04-14,179.72,Bank Transfer,On-time
PAY00677,POL0103,2022-07-09,179.72,Direct Debit,Late
PAY00678,POL0103,2022-07-13,179.72,iDEAL,On-time
PAY00679,POL0103,2022-08-15,179.72,iDEAL,On-time
PAY00680,POL0103,2022-10-12,179.72,Direct Debit,On-time
PAY00681,POL0103,2022-11-11,179.72,iDEAL,On-time
PAY00682,POL0103,2023-02-06,179.72,iDEAL,Late
PAY00683,POL0103,2023-02-08,179.72,Bank Transfer,On-time
PAY00684,POL0104,2023-02-24,141.05,Direct Debit,On-time
PAY00685,POL0104,2023-03-28,141.05,Direct Debit,On-time
PAY00686,POL0104,2023-08-25,141.05,Direct Debit,On-time
PAY00687,POL0104,2023-09-24,141.05,Bank Transfer,On-time
PAY00688,POL0104,2023-10-21,141.05,Bank Transfer,On-time
PAY00689,POL0104,2023-12-23,141.05,iDEAL,On-time
PAY00690,POL0104,2024-02-21,141.05,Direct Debit,On-time
PAY00691,POL0105,2023-03-10,56.52,Bank Transfer,On-time
PAY00692,POL0105,2023-07-08,56.52,Bank Transfer,On-time
PAY00693,POL0105,2023-08-07,56.52,Bank Transfer,On-time
PAY00694,POL0105,2024-01-23,56.52,iDEAL,Late
PAY00695,POL0105,2024-01-31,56.52,Direct Debit,On-time
PAY00696,POL0105,2024-03-02,56.52,Direct Debit,On-time
PAY00697,POL0106,2021-06-01,167.92,Bank Transfer,On-time
PAY00698,POL0106,2021-06-29,167.92,Direct Debit,On-time
PAY00699,POL0106,2021-07-30,167.92,Bank Transfer,On-time
PAY00700,POL0106,2021-08-29,167.92,Direct Debit,On-time
PAY00701,POL0106,2021-10-29,167.92,Bank Transfer,On-time
PAY00702,POL0106,2021-11-27,167.92,iDEAL,On-time
PAY00703,POL0106,2022-01-28,167.92,Bank Transfer,On-time
PAY00704,POL0106,2022-03-27,167.92,iDEAL,On-time
PAY00705,POL0106,2022-04-25,167.92,Bank Transfer,On-time
PAY00706,POL0107,2021-08-31,66.53,iDEAL,Late
PAY00707,POL0107,2022-01-05,66.53,Bank Transfer,Late
PAY00708,POL0107,2022-03-25,66.53,Bank Transfer,On-time
PAY00709,POL0107,2022-04-21,66.53,iDEAL,On-time
PAY00710,POL0107,2022-05-21,0.0,Direct Debit,Missed
PAY00711,POL0107,2022-06-22,66.53,Direct Debit,On-time
PAY00712,POL0107,2022-07-21,66.53,Bank Transfer,On-time
PAY00713,POL0108,2022-03-29,247.05,Direct Debit,On-time
PAY00714,POL0108,2022-04-27,247.05,Direct Debit,On-time
PAY00715,POL0108,2022-08-23,247.05,Direct Debit,On-time
PAY00716,POL0108,2022-12-21,247.05,iDEAL,On-time
PAY00717,POL0108,2023-01-23,247.05,Direct Debit,On-time
PAY00718,POL0108,2023-02-20,247.05,iDEAL,On-time
PAY00719,POL0109,2022-09-30,128.68,Direct Debit,On-time
PAY00720,POL0109,2022-10-27,128.68,iDEAL,On-time
PAY00721,POL0109,2023-01-25,128.68,iDEAL,On-time
PAY00722,POL0109,2023-02-24,128.68,iDEAL,On-time
PAY00723,POL0110,2022-12-25,175.81,Bank Transfer,On-time
PAY00724,POL0110,2023-02-20,0.0,Direct Debit,Missed
PAY00725,POL0110,2023-05-22,175.81,Bank Transfer,On-time
PAY00726,POL0110,2023-06-21,175.81,Direct Debit,On-time
PAY00727,POL0110,2023-07-20,0.0,Bank Transfer,Missed
PAY00728,POL0110,2023-08-21,175.81,Bank Transfer,On-time
PAY00729,POL0110,2023-10-19,175.81,iDEAL,On-time
PAY00730,POL0110,2023-11-20,175.81,iDEAL,On-time
PAY00731,POL0110,2023-12-18,175.81,iDEAL,On-time
PAY00732,POL0111,2021-12-26,72.56,Bank Transfer,On-time
PAY00733,POL0111,2022-01-26,72.56,Direct Debit,On-time
PAY00734,POL0111,2022-03-29,72.56,Direct Debit,On-time
PAY00735,POL0111,2022-04-27,72.56,Direct Debit,On-time
PAY00736,POL0111,2022-05-26,72.56,Bank Transfer,On-time
PAY00737,POL0111,2022-06-25,72.56,Bank Transfer,On-time
PAY00738,POL0111,2022-07-27,72.56,Direct Debit,On-time
PAY00739,POL0111,2022-08-25,72.56,Direct Debit,On-time
PAY00740,POL0111,2022-10-23,72.56,iDEAL,On-time
PAY00741,POL0111,2022-12-22,72.56,Bank Transfer,On-time
PAY00742,POL0112,2021-01-03,161.41,Direct Debit,On-time
PAY00743,POL0112,2021-02-04,161.41,Bank Transfer,On-time
PAY00744,POL0112,2021-04-28,161.41,Bank Transfer,Late
PAY00745,POL0112,2021-05-02,161.41,iDEAL,On-time
PAY00746,POL0112,2021-07-25,161.41,iDEAL,Late
PAY00747,POL0112,2021-08-03,161.41,iDEAL,On-time
PAY00748,POL0112,2021-08-30,161.41,iDEAL,On-time
PAY00749,POL0112,2021-10-31,161.41,Bank Transfer,On-time
PAY00750,POL0112,2021-11-28,161.41,iDEAL,On-time
PAY00751,POL0112,2021-12-31,161.41,Bank Transfer,On-time
PAY00752,POL0113,2021-07-02,196.65,iDEAL,On-time
PAY00753,POL0113,2021-09-02,196.65,Direct Debit,On-time
PAY00754,POL0113,2021-10-01,196.65,Direct Debit,On-time
PAY00755,POL0113,2021-11-28,196.65,Bank Transfer,On-time
PAY00756,POL0113,2022-03-28,196.65,iDEAL,On-time
PAY00757,POL0113,2022-04-28,196.65,iDEAL,On-time
PAY00758,POL0114,2021-05-31,285.48,iDEAL,On-time
PAY00759,POL0114,2021-07-11,285.48,Direct Debit,Late
PAY00760,POL0114,2021-08-21,285.48,Bank Transfer,Late
PAY00761,POL0114,2021-09-26,285.48,Direct Debit,On-time
PAY00762,POL0114,2021-11-25,285.48,Direct Debit,On-time
PAY00763,POL0114,2022-01-18,285.48,Direct Debit,Late
PAY00764,POL0114,2022-03-26,285.48,Direct Debit,On-time
PAY00765,POL0114,2022-05-24,285.48,iDEAL,On-time
PAY00766,POL0115,2022-10-23,89.38,Bank Transfer,On-time
PAY00767,POL0115,2022-12-22,89.38,Bank Transfer,On-time
PAY00768,POL0115,2023-02-05,89.38,Direct Debit,Late
PAY00769,POL0115,2023-02-22,89.38,Direct Debit,On-time
PAY00770,POL0115,2023-03-25,89.38,Bank Transfer,On-time
PAY00771,POL0115,2023-05-17,89.38,iDEAL,Late
PAY00772,POL0115,2023-05-22,89.38,Direct Debit,On-time
PAY00773,POL0115,2023-08-20,89.38,Direct Debit,On-time
PAY00774,POL0115,2023-10-20,89.38,iDEAL,On-time
PAY00775,POL0116,2022-01-29,190.49,iDEAL,Late
PAY00776,POL0116,2022-03-03,190.49,Direct Debit,Late
PAY00777,POL0116,2022-04-22,190.49,iDEAL,On-time
PAY00778,POL0116,2022-05-23,190.49,Direct Debit,On-time
PAY00779,POL0116,2022-07-21,0.0,Bank Transfer,Missed
PAY00780,POL0116,2022-09-20,190.49,Bank Transfer,On-time
PAY00781,POL0116,2022-10-21,190.49,iDEAL,On-time
PAY00782,POL0116,2022-11-20,190.49,Bank Transfer,On-time
PAY00783,POL0116,2022-12-19,190.49,Bank Transfer,On-time
PAY00784,POL0117,2023-02-24,115.73,Bank Transfer,Late
PAY00785,POL0117,2023-05-18,115.73,Direct Debit,On-time
PAY00786,POL0117,2023-07-14,0.0,Direct Debit,Missed
PAY00787,POL0117,2023-09-14,115.73,iDEAL,On-time
PAY00788,POL0117,2023-10-14,115.73,iDEAL,On-time
PAY00789,POL0117,2023-12-13,115.73,iDEAL,On-time
PAY00790,POL0117,2024-01-31,115.73,Direct Debit,Late
PAY00791,POL0118,2024-05-09,103.24,iDEAL,On-time
PAY00792,POL0118,2024-06-09,103.24,Bank Transfer,On-time
PAY00793,POL0118,2024-07-06,103.24,iDEAL,On-time
PAY00794,POL0118,2024-08-19,103.24,iDEAL,Late
PAY00795,POL0118,2024-10-07,103.24,Direct Debit,On-time
PAY00796,POL0118,2024-11-06,103.24,Direct Debit,On-time
PAY00797,POL0118,2024-12-04,103.24,Bank Transfer,On-time
PAY00798,POL0118,2025-01-04,103.24,Bank Transfer,On-time
PAY00799,POL0118,2025-02-03,103.24,iDEAL,On-time
PAY00800,POL0118,2025-03-03,0.0,iDEAL,Missed
PAY00801,POL0119,2024-08-31,51.45,iDEAL,On-time
PAY00802,POL0119,2025-01-12,51.45,Bank Transfer,Late
PAY00803,POL0120,2022-05-05,134.32,iDEAL,On-time
PAY00804,POL0120,2022-07-05,134.32,Direct Debit,On-time
PAY00805,POL0120,2022-08-04,134.32,Direct Debit,On-time
PAY00806,POL0120,2022-09-03,134.32,Direct Debit,On-time
PAY00807,POL0120,2022-09-30,134.32,Bank Transfer,On-time
PAY00808,POL0120,2022-10-31,134.32,Bank Transfer,On-time
PAY00809,POL0120,2023-01-28,134.32,Bank Transfer,On-time
PAY00810,POL0120,2023-04-08,134.32,iDEAL,Late
PAY00811,POL0121,2023-07-28,102.42,Direct Debit,Late
PAY00812,POL0121,2023-08-03,102.42,Direct Debit,On-time
PAY00813,POL0121,2023-09-05,102.42,iDEAL,On-time
PAY00814,POL0121,2023-11-04,102.42,Direct Debit,On-time
PAY00815,POL0121,2024-02-02,102.42,iDEAL,On-time
PAY00816,POL0121,2024-05-02,102.42,iDEAL,On-time
PAY00817,POL0121,2024-05-30,102.42,Direct Debit,On-time
PAY00818,POL0122,2021-02-04,154.5,Bank Transfer,On-time
PAY00819,POL0122,2021-03-04,154.5,Direct Debit,On-time
PAY00820,POL0122,2021-04-06,154.5,Direct Debit,On-time
PAY00821,POL0122,2021-06-04,154.5,iDEAL,On-time
PAY00822,POL0122,2021-07-05,154.5,Direct Debit,On-time
PAY00823,POL0122,2021-08-01,154.5,iDEAL,On-time
PAY00824,POL0122,2021-09-02,154.5,iDEAL,On-time
PAY00825,POL0122,2021-10-03,154.5,Bank Transfer,On-time
PAY00826,POL0122,2021-11-01,154.5,iDEAL,On-time
PAY00827,POL0122,2021-12-31,154.5,Bank Transfer,On-time
PAY00828,POL0123,2023-02-17,137.53,iDEAL,On-time
PAY00829,POL0123,2023-03-18,137.53,Bank Transfer,On-time
PAY00830,POL0123,2023-08-14,137.53,iDEAL,On-time
PAY00831,POL0123,2023-09-16,137.53,Bank Transfer,On-time
PAY00832,POL0123,2023-11-13,137.53,Direct Debit,On-time
PAY00833,POL0123,2024-01-04,137.53,Bank Transfer,Late
PAY00834,POL0123,2024-01-13,137.53,Bank Transfer,On-time
PAY00835,POL0124,2021-11-30,127.91,Bank Transfer,On-time
PAY00836,POL0124,2022-01-27,127.91,Bank Transfer,Late
PAY00837,POL0124,2022-01-29,127.91,iDEAL,On-time
PAY00838,POL0124,2022-03-30,127.91,Bank Transfer,On-time
PAY00839,POL0124,2022-07-30,127.91,Direct Debit,On-time
PAY00840,POL0124,2022-10-26,127.91,Direct Debit,On-time
PAY00841,POL0125,2021-08-03,92.53,Bank Transfer,On-time
PAY00842,POL0125,2021-10-04,92.53,Bank Transfer,On-time
PAY00843,POL0125,2021-11-03,92.53,iDEAL,On-time
PAY00844,POL0125,2021-12-01,92.53,Direct Debit,On-time
PAY00845,POL0125,2021-12-31,92.53,Direct Debit,On-time
PAY00846,POL0125,2022-03-31,92.53,Bank Transfer,On-time
PAY00847,POL0125,2022-06-30,92.53,Direct Debit,On-time
PAY00848,POL0126,2022-11-24,184.32,Direct Debit,On-time
